ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,STATUS_Cancelled,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,DEALSIZE_Large,DEALSIZE_Medium,DEALSIZE_Small,PRICE_PER_UNIT,HIGH_QUANTITY
10212,45,100.0,8,0.4514443150509842,2004-01-16,1,1,2004,Classic Cars,141,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.010032095890021872,True
10226,46,100.0,6,0.5214801033885307,2004-02-26,1,2,2004,Classic Cars,141,S18_3685,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,False,False,False,False,False,True,True,False,False,0.01133652398670719,True
10240,37,100.0,1,0.4231559064958673,2004-04-13,2,4,2004,Classic Cars,141,S18_3685,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,False,False,False,False,False,True,False,True,False,0.011436646121509927,False
10253,31,100.0,3,0.28612065782372825,2004-06-01,2,6,2004,Classic Cars,141,S18_3685,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,True,False,False,False,False,False,False,True,False,0.009229698639475105,False
10266,33,100.0,4,0.35753827363876506,2004-07-06,3,7,2004,Classic Cars,141,S18_3685,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,False,False,False,False,False,True,False,True,False,0.010834493140568639,False
10278,31,100.0,4,0.292328230181498,2004-08-06,3,8,2004,Classic Cars,141,S18_3685,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,False,False,False,False,False,True,False,True,False,0.00942994290908058,False
10287,27,100.0,2,0.30608614764109415,2004-08-30,3,8,2004,Classic Cars,141,S18_3685,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Unknown,1203,Switzerland,EMEA,Holz,Michael,False,False,False,False,False,True,False,True,False,0.011336523986707191,False
10301,39,100.0,6,0.4577711818672423,2003-10-05,4,10,2003,Classic Cars,141,S18_3685,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,Unknown,N 0106,Norway,EMEA,Klaeboe,Jan,False,False,False,False,False,True,False,True,False,0.011737722611980571,False
10311,32,100.0,11,0.2568125656829608,2004-10-16,4,10,2004,Classic Cars,141,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.008025392677592525,False
10321,28,100.0,8,0.3005623881614452,2004-11-04,4,11,2004,Classic Cars,141,S18_3685,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,False,False,False,False,False,True,False,True,False,0.0107343710057659,False
10331,26,67.91,12,0.12537705569915075,2004-11-17,4,11,2004,Classic Cars,141,S18_3685,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,False,False,False,False,False,True,False,False,True,0.004822194449967337,False
10343,44,84.88,2,0.26519726190814324,2004-11-24,4,11,2004,Classic Cars,141,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,False,False,False,False,False,True,False,True,False,0.006027210497912347,True
10367,46,100.0,6,0.341436362087085,2005-01-12,1,1,2005,Classic Cars,141,S18_3685,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,False,False,False,False,True,False,False,True,False,0.007422529610588804,True
10379,32,70.83,4,0.16094526656630784,2005-02-10,1,2,2005,Classic Cars,141,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,False,True,0.00502953958019712,False
10406,65,100.0,1,0.7433819978981453,2005-04-15,2,4,2005,Classic Cars,141,S18_3685,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Unknown,1734,Denmark,EMEA,Petersen,Jytte,False,True,False,False,False,False,True,False,False,0.011436646121509927,True
10419,43,100.0,3,0.39687704149742953,2005-05-17,2,5,2005,Classic Cars,141,S18_3685,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,False,False,False,False,False,True,False,True,False,0.009229698639475105,True
10108,43,67.77,12,0.20692688953901214,2003-03-03,1,3,2003,Motorcycles,62,S18_3782,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,False,False,False,False,False,True,False,False,True,0.004812253245093306,True
10122,35,49.74,16,0.12361888260857218,2003-05-08,2,5,2003,Motorcycles,62,S18_3782,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Unknown,13008,France,EMEA,Lebihan,Laurence,False,False,False,False,False,True,False,False,True,0.0035319680745306337,False
10135,45,50.36,13,0.16091970346806034,2003-07-02,3,7,2003,Motorcycles,62,S18_3782,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,False,True,0.003575993410401341,True
10146,47,67.14,2,0.22407333768852786,2003-09-03,3,9,2003,Motorcycles,62,S18_3782,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,False,False,False,False,False,True,False,True,False,0.004767517823160167,True
10159,21,64.66,8,0.09641974607322407,2003-10-10,4,10,2003,Motorcycles,62,S18_3782,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,False,False,False,False,False,True,False,False,True,0.004591416479677336,False
10169,38,68.39,8,0.1845385860766325,2003-11-04,4,11,2003,Motorcycles,62,S18_3782,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,False,False,False,False,False,True,False,False,True,0.004856278580964013,False
10180,21,50.36,3,0.07509586161842816,2003-11-11,4,11,2003,Motorcycles,62,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,Unknown,59000,France,EMEA,Rance,Martine,False,False,False,False,False,True,False,False,True,0.003575993410401341,False
10191,43,72.74,9,0.22210213877922005,2003-11-20,4,11,2003,Motorcycles,62,S18_3782,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,True,False,0.005165166018121396,True
10211,46,54.09,8,0.17667935353764877,2004-01-15,1,1,2004,Motorcycles,62,S18_3782,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,False,False,False,False,False,True,False,False,True,0.003840855511688017,True
10224,38,58.44,1,0.1576902320561252,2004-02-21,1,2,2004,Motorcycles,62,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,Unknown,59000,France,EMEA,Rance,Martine,False,False,False,False,False,True,False,False,True,0.0041497429488454,False
10237,26,52.22,1,0.09640980486835005,2004-04-05,2,4,2004,Motorcycles,62,S18_3782,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,False,False,False,False,False,True,False,False,True,0.0037080694180134633,False
10252,31,52.84,5,0.1163149373704093,2004-05-26,2,5,2004,Motorcycles,62,S18_3782,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Unknown,75016,France,EMEA,Perrier,Dominique,False,False,False,False,False,True,False,False,True,0.003752094753884171,False
10264,48,54.71,3,0.18647428068281877,2004-06-30,2,6,2004,Motorcycles,62,S18_3782,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,False,False,False,False,False,True,False,False,True,0.0038848808475587244,True
10276,33,50.36,9,0.11800778254324426,2004-08-02,3,8,2004,Motorcycles,62,S18_3782,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,False,False,False,False,False,True,False,False,True,0.0035759934104013413,False
10286,38,57.2,1,0.15434430652995143,2004-08-28,3,8,2004,Motorcycles,62,S18_3782,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Unknown,75012,France,EMEA,Bertrand,Marie,False,False,False,False,False,True,False,False,True,0.004061692277103985,False
10299,39,55.95,3,0.15494432925270546,2004-09-30,3,9,2004,Motorcycles,62,S18_3782,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,False,True,0.00397293151930014,False
10310,42,67.14,16,0.20023574857272702,2004-10-16,4,10,2004,Motorcycles,62,S18_3782,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Unknown,50739,Germany,EMEA,Pfalzheim,Henriette,False,False,False,False,False,True,False,False,True,0.004767517823160167,True
10319,44,59.06,4,0.18452580452750875,2004-11-03,4,11,2004,Motorcycles,62,S18_3782,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,False,False,False,False,False,True,False,False,True,0.004193768284716108,True
10330,29,69.63,2,0.1433855483284574,2004-11-16,4,11,2004,Motorcycles,62,S18_3782,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Unknown,1227 MM,Philippines,Japan,Cruz,Arnold,False,False,False,False,False,True,False,False,True,0.004944329252705428,False
10342,26,55.95,8,0.10329621950180362,2004-11-24,4,11,2004,Motorcycles,62,S18_3782,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,False,False,False,False,False,True,False,False,True,0.003972931519300139,False
10355,31,53.47,1,0.11770173545033659,2004-12-07,4,12,2004,Motorcycles,62,S18_3782,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,False,True,0.0037968301758173092,False
10363,32,89.12,12,0.20250518362825576,2005-01-06,1,1,2005,Motorcycles,62,S18_3782,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Unknown,FIN-02271,Finland,EMEA,Suominen,Kalle,False,False,False,False,False,True,False,False,True,0.0063282869883829924,False
10378,28,100.0,9,0.32732411168233594,2005-02-10,1,2,2005,Motorcycles,62,S18_3782,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.011690146845797712,False
10390,36,100.0,2,0.36072087937057973,2005-03-04,1,3,2005,Motorcycles,62,S18_3782,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.010020024426960547,False
10403,36,52.22,1,0.1334904990484847,2005-04-08,2,4,2005,Motorcycles,62,S18_3782,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Unknown,WX1 6LT,UK,EMEA,Devon,Elizabeth,False,False,False,False,False,True,False,False,True,0.0037080694180134637,False
10106,41,100.0,17,0.33905615360581703,2003-02-17,1,2,2003,Vintage Cars,105,S18_3856,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,False,False,False,False,False,True,False,True,False,0.008269662283068708,True
10119,27,99.52,8,0.19080296531939672,2003-04-28,2,4,2003,Vintage Cars,105,S18_3856,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Unknown,5020,Austria,EMEA,Pipps,Georg,False,False,False,False,False,True,False,False,True,0.00706677649331099,False
10130,33,100.0,1,0.24311571562473372,2003-06-16,2,6,2003,Vintage Cars,105,S18_3856,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie,False,False,False,False,False,True,False,True,False,0.007367142897719204,False
10143,34,100.0,12,0.24538870111057462,2003-08-10,3,8,2003,Vintage Cars,105,S18_3856,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,False,False,False,False,False,True,False,True,False,0.0072173147385463125,False
10155,29,100.0,10,0.2572620501604794,2003-10-06,4,10,2003,Vintage Cars,105,S18_3856,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,Unknown,21240,Finland,EMEA,Karttunen,Matti,False,False,False,False,False,True,False,True,False,0.008871105177947567,False
10167,34,100.0,6,0.25560115886045387,2003-10-23,4,10,2003,Vintage Cars,105,S18_3856,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Unknown,S-844 67,Sweden,EMEA,Larsson,Maria,True,False,False,False,False,False,False,True,False,0.007517681142954526,False
10178,48,100.0,9,0.38249211804470706,2003-11-08,4,11,2003,Vintage Cars,105,S18_3856,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,False,False,False,False,False,True,False,True,False,0.007968585792598064,True
10186,46,100.0,6,0.34927571221632064,2003-11-14,4,11,2003,Vintage Cars,105,S18_3856,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,False,False,False,False,False,True,False,True,False,0.007592950265572188,True
10197,22,100.0,3,0.18027664952992306,2003-11-26,4,11,2003,Vintage Cars,105,S18_3856,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,Unknown,8022,Spain,EMEA,Saavedra,Eduardo,False,False,False,False,False,True,False,False,True,0.008194393160451048,False
10209,20,100.0,5,0.17742210355895136,2004-01-09,1,1,2004,Vintage Cars,105,S18_3856,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,False,False,False,False,False,True,False,False,True,0.008871105177947567,False
10222,45,85.75,9,0.2740044593404721,2004-02-19,1,2,2004,Vintage Cars,105,S18_3856,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,False,False,False,False,False,True,False,True,False,0.006088987985343824,True
10249,46,100.0,5,0.3976836992643509,2004-05-08,2,5,2004,Vintage Cars,105,S18_3856,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung,False,False,False,False,False,True,False,True,False,0.008645297810094585,True
10262,34,100.0,14,0.29138097537421537,2004-06-24,2,6,2004,Vintage Cars,105,S18_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,True,False,False,False,False,False,False,True,False,0.008570028687476923,False
10273,50,85.75,1,0.3044493992671912,2004-07-21,3,7,2004,Vintage Cars,105,S18_3856,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,Unknown,B-1180,Belgium,EMEA,Dewey,Catherine,False,False,False,False,False,True,False,True,False,0.0060889879853438245,True
10283,46,100.0,3,0.41153321782600055,2004-08-20,3,8,2004,Vintage Cars,105,S18_3856,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,False,False,False,False,False,True,False,True,False,0.008946374300565229,True
10296,22,84.7,12,0.13231743687334907,2004-09-15,3,9,2004,Vintage Cars,105,S18_3856,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,Unknown,80686,Germany,EMEA,Donnermeyer,Michael,False,False,False,False,False,True,False,False,True,0.006014428948788594,False
10307,48,86.81,6,0.2958843411821513,2004-10-14,4,10,2004,Vintage Cars,105,S18_3856,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,False,False,False,False,False,True,False,True,False,0.0061642571079614855,True
10316,47,86.81,14,0.2897200840741898,2004-11-01,4,11,2004,Vintage Cars,105,S18_3856,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,False,False,False,False,False,True,False,True,False,0.0061642571079614855,True
10328,34,100.0,6,0.27093191694833413,2004-11-12,4,11,2004,Vintage Cars,105,S18_3856,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,Unknown,24100,Italy,EMEA,Rovelli,Giovanni,False,False,False,False,False,True,False,True,False,0.007968585792598062,False
10338,45,100.0,2,0.392425511972051,2004-11-22,4,11,2004,Vintage Cars,105,S18_3856,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,Unknown,B-6000,Belgium,EMEA,Cartrain,Pascale,False,False,False,False,False,True,False,True,False,0.008720566932712245,True
10351,20,100.0,2,0.2396256426278865,2004-12-03,4,12,2004,Vintage Cars,105,S18_3856,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,False,False,False,False,False,True,False,True,False,0.011981282131394325,False
10373,50,60.49,6,0.21476552958218537,2005-01-31,1,1,2005,Vintage Cars,105,S18_3856,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Unknown,90110,Finland,EMEA,Koskitalo,Pirkko,False,False,False,False,False,True,False,True,False,0.004295310591643707,True
10386,22,57.55,6,0.08990399636435936,2005-03-01,1,3,2005,Vintage Cars,105,S18_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,True,False,False,False,True,0.004086545289289062,False
10398,45,100.0,17,0.3416827619507485,2005-03-30,1,3,2005,Vintage Cars,105,S18_3856,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Unknown,51100,France,EMEA,Henriot,Paul,False,False,False,False,False,True,False,True,False,0.007592950265572189,True
10400,58,100.0,6,0.5188897094327832,2005-04-01,2,4,2005,Vintage Cars,105,S18_3856,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,False,False,False,False,False,True,True,False,False,0.008946374300565229,True
10415,51,100.0,5,0.44091018831482376,2005-05-09,2,5,2005,Vintage Cars,105,S18_3856,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,False,True,False,False,False,False,False,True,False,0.008645297810094583,True
10104,38,100.0,3,0.37978953049109554,2003-01-31,1,1,2003,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Unknown,28034,Spain,EMEA,Freyre,Diego,False,False,False,False,False,True,False,True,False,0.00999446132871304,False
10117,22,100.0,12,0.1974451103473741,2003-04-16,2,4,2003,Classic Cars,143,S18_4027,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,False,False,False,False,False,True,False,False,True,0.00897477774306246,False
10127,25,100.0,5,0.24476666571988526,2003-06-03,2,6,2003,Classic Cars,143,S18_4027,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,False,False,False,False,False,True,False,True,False,0.00979066662879541,False
10142,24,100.0,15,0.26923055074275004,2003-08-08,3,8,2003,Classic Cars,143,S18_4027,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,False,False,False,False,False,True,False,True,False,0.011217939614281252,False
10152,35,100.0,1,0.32125003550430314,2003-09-25,3,9,2003,Classic Cars,143,S18_4027,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,False,False,False,False,False,True,False,True,False,0.00917857244298009,False
10165,28,100.0,6,0.23699832419689268,2003-10-22,4,10,2003,Classic Cars,143,S18_4027,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Unknown,79903,Singapore,Japan,Natividad,Eric,False,False,False,False,False,True,False,True,False,0.00846422586417474,False
10176,36,100.0,5,0.3928281307694493,2003-11-06,4,11,2003,Classic Cars,143,S18_4027,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,False,False,False,False,False,True,False,True,False,0.010911892521373591,False
10185,39,100.0,16,0.36192447524639987,2003-11-14,4,11,2003,Classic Cars,143,S18_4027,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,False,False,False,False,False,True,False,True,False,0.009280114749907689,False
